date&time,temperature (°C),humidity (%),wind_speed (km/h),precipitation
10,94,4,1016,Clear.
9,100,4,1016,Passing clouds.
9,100,4,1016,Passing clouds.
9,100,0,1016,Fog.
9,100,4,1016,Rain. Light fog.
9,100,2,1017,Fog.
11,94,2,1017,Rain. Cloudy.
13,88,6,1017,Fog.
13,94,6,1017,Fog.
14,88,6,1017,Scattered clouds.
15,88,6,1017,Fog.
16,83,7,1017,Passing clouds.
17,77,7,1017,Passing clouds.
18,73,7,1017,Passing clouds.
20,69,9,1017,Passing clouds.
20,64,11,1017,Passing clouds.
21,60,11,1017,Passing clouds.
21,60,9,1016,Passing clouds.
21,60,11,1016,Scattered clouds.
21,57,11,1016,Passing clouds.
22,57,9,1016,Passing clouds.
23,50,9,1016,Passing clouds.
22,53,13,1015,Passing clouds.
22,53,6,1015,Passing clouds.
22,53,13,1015,Passing clouds.
22,53,15,1015,Passing clouds.
21,57,15,1015,Passing clouds.
20,56,13,1015,Sunny.
19,60,15,1015,Sunny.
18,64,11,1015,Clear.
18,64,15,1015,Clear.
17,68,11,1015,Clear.
17,68,15,1016,Clear.
17,68,19,1016,Clear.
16,72,17,1016,Clear.
16,72,15,1016,Clear.
15,77,15,1016,Clear.
15,77,11,1016,Clear.
14,82,13,1015,Clear.
14,82,13,1016,Clear.
14,82,17,1016,Clear.
14,82,15,1015,Clear.
13,82,13,1015,Passing clouds.
13,82,13,1015,Passing clouds.
12,88,11,1015,Clear.
12,88,11,1015,Clear.
12,88,9,1015,Clear.
12,88,9,1014,Clear.
12,88,13,1014,Clear.
12,88,9,1014,Clear.
11,94,7,1014,Passing clouds.
12,88,13,1015,Sunny.
13,88,9,1015,Passing clouds.
14,82,15,1015,Passing clouds.
15,72,19,1015,Passing clouds.
16,72,15,1015,Passing clouds.
16,68,20,1015,Passing clouds.
17,64,22,1015,Passing clouds.
18,60,20,1015,Passing clouds.
17,64,19,1015,Scattered clouds.
19,60,17,1015,Scattered clouds.
18,60,17,1015,Scattered clouds.
18,60,19,1014,Scattered clouds.
19,60,17,1014,Scattered clouds.
19,60,17,1014,Partly sunny.
18,60,11,1014,Partly sunny.
19,56,11,1014,Partly sunny.
19,60,13,1014,Passing clouds.
19,60,19,1014,Passing clouds.
19,60,26,1014,Passing clouds.
18,64,24,1014,Passing clouds.
17,68,22,1015,Passing clouds.
17,64,20,1015,Passing clouds.
17,64,19,1015,Passing clouds.
16,68,20,1015,Passing clouds.
16,63,22,1015,Passing clouds.
15,68,20,1015,Clear.
14,72,17,1016,Passing clouds.
14,67,19,1016,Passing clouds.
14,67,15,1016,Passing clouds.
13,72,15,1016,Passing clouds.
14,72,15,1017,Passing clouds.
14,72,13,1017,Passing clouds.
13,77,15,1017,Passing clouds.
13,77,11,1017,Partly cloudy.
13,77,11,1017,Overcast.
13,72,13,1017,Overcast.
13,72,13,1017,Overcast.
13,72,13,1017,Mostly cloudy.
13,72,11,1017,Overcast.
13,72,13,1017,Overcast.
13,72,11,1017,Overcast.
13,72,11,1017,Mostly cloudy.
12,77,13,1017,Mostly cloudy.
12,77,13,1017,Passing clouds.
12,77,11,1018,Passing clouds.
12,77,13,1018,Passing clouds.
12,77,13,1018,Mostly cloudy.
12,77,13,1018,Scattered clouds.
12,77,13,1018,Partly sunny.
12,77,13,1018,Scattered clouds.
12,77,13,1019,Scattered clouds.
13,72,13,1019,Scattered clouds.
13,72,11,1019,Scattered clouds.
14,67,13,1019,Passing clouds.
14,67,15,1019,Passing clouds.
15,68,15,1020,Passing clouds.
16,59,13,1020,Passing clouds.
16,59,13,1020,Passing clouds.
17,56,13,1020,Passing clouds.
16,59,11,1020,Scattered clouds.
16,59,11,1020,Broken clouds.
17,56,11,1020,Scattered clouds.
17,56,9,1020,Scattered clouds.
17,56,7,1020,Partly sunny.
17,59,9,1020,Partly sunny.
17,56,9,1020,Partly sunny.
16,59,17,1021,Partly sunny.
16,55,19,1021,Partly sunny.
16,55,20,1021,Scattered clouds.
15,59,15,1021,Passing clouds.
15,59,17,1022,Passing clouds.
15,59,15,1022,Passing clouds.
15,59,15,1022,Clear.
15,59,13,1023,Clear.
15,59,13,1023,Passing clouds.
14,63,13,1023,Passing clouds.
14,63,15,1023,Passing clouds.
14,63,15,1024,Passing clouds.
14,67,15,1024,Passing clouds.
14,63,17,1024,Overcast.
13,67,17,1024,Overcast.
13,63,17,1025,Overcast.
13,63,15,1025,Overcast.
13,63,13,1025,Overcast.
13,63,17,1025,Overcast.
13,63,15,1025,Overcast.
13,63,17,1025,Overcast.
13,63,15,1025,Overcast.
13,59,11,1025,Overcast.
13,59,9,1025,Overcast.
13,59,11,1026,Overcast.
12,63,17,1026,Overcast.
12,63,17,1026,Passing clouds.
11,67,19,1026,Passing clouds.
10,67,19,1027,Passing clouds.
10,67,17,1027,Passing clouds.
11,62,19,1028,Passing clouds.
11,67,19,1028,Passing clouds.
12,63,15,1028,Sunny.
13,59,11,1028,Passing clouds.
14,55,11,1028,Passing clouds.
15,51,15,1029,Passing clouds.
15,55,13,1029,Passing clouds.
16,48,17,1029,Passing clouds.
16,48,13,1029,Passing clouds.
17,45,15,1029,Passing clouds.
16,48,13,1029,Partly sunny.
17,45,15,1029,Scattered clouds.
17,49,17,1029,Scattered clouds.
17,45,15,1029,Scattered clouds.
17,45,15,1029,Partly sunny.
17,45,17,1029,Scattered clouds.
18,46,15,1029,Scattered clouds.
17,49,9,1029,Scattered clouds.
17,49,11,1029,Scattered clouds.
16,52,11,1029,Passing clouds.
16,52,11,1029,Passing clouds.
16,52,11,1029,Passing clouds.
15,51,9,1029,Passing clouds.
14,63,7,1029,Clear.
11,77,6,1030,Passing clouds.
11,77,9,1030,Clear.
10,82,4,1030,Clear.
10,82,7,1030,Clear.
9,87,4,1030,Clear.
9,87,4,1030,Clear.
9,87,2,1030,Clear.
8,93,7,1030,Clear.
7,93,2,1030,Clear.
7,93,2,1030,Clear.
7,93,2,1030,Clear.
7,93,4,1030,Clear.
7,93,2,1030,Clear.
6,100,4,1029,Clear.
6,100,6,1029,Passing clouds.
6,93,4,1029,Clear.
6,93,2,1029,Clear.
6,93,4,1030,Clear.
6,100,4,1029,Clear.
7,93,6,1030,Passing clouds.
8,93,6,1030,Sunny.
8,93,6,1030,Passing clouds.
9,87,7,1030,Sunny.
11,82,4,1030,Sunny.
12,77,4,1030,Sunny.
12,77,6,1030,Passing clouds.
13,72,4,1030,Passing clouds.
14,67,6,1030,Passing clouds.
15,68,4,1030,Passing clouds.
16,63,6,1030,Passing clouds.
17,59,6,1029,Passing clouds.
18,56,4,1029,Passing clouds.
18,56,4,1029,Passing clouds.
19,56,6,1028,Passing clouds.
20,53,4,1028,Passing clouds.
20,53,7,1027,Passing clouds.
20,53,6,1027,Passing clouds.
20,53,7,1027,Passing clouds.
20,53,4,1026,Sunny.
20,53,6,1026,Sunny.
19,60,11,1026,Sunny.
18,60,7,1026,Sunny.
17,64,6,1026,Sunny.
14,82,4,1026,Clear.
13,82,2,1026,Clear.
12,88,4,1026,Clear.
11,94,2,1026,Clear.
11,94,2,1026,Clear.
10,94,2,1026,Clear.
10,94,4,1025,Clear.
10,94,4,1025,Clear.
9,100,2,1025,Clear.
9,94,4,1025,Clear.
8,100,4,1025,Clear.
8,93,2,1025,Clear.
8,93,4,1025,Clear.
7,100,2,1025,Clear.
7,93,4,1024,Clear.
7,93,4,1024,Clear.
6,100,4,1023,Clear.
6,100,6,1023,Passing clouds.
6,93,6,1023,Passing clouds.
5,100,4,1022,Passing clouds.
5,100,4,1022,Passing clouds.
5,93,6,1022,Passing clouds.
5,93,4,1022,Snow. Light fog.
5,100,2,1022,Snow. Cloudy.
7,100,4,1022,Passing clouds.
9,94,4,1022,Sunny.
11,88,6,1022,Passing clouds.
13,82,7,1022,Passing clouds.
14,77,11,1021,Sunny.
15,72,13,1021,Passing clouds.
16,68,9,1021,Passing clouds.
18,60,11,1021,Passing clouds.
18,64,9,1020,Passing clouds.
20,56,13,1020,Passing clouds.
21,53,13,1019,Passing clouds.
21,57,15,1019,Passing clouds.
22,53,15,1018,Passing clouds.
23,50,17,1017,Passing clouds.
23,50,20,1017,Sunny.
23,50,17,1017,Passing clouds.
24,41,17,1016,Passing clouds.
24,36,20,1016,Passing clouds.
23,41,20,1016,Sunny.
21,46,19,1016,Sunny.
21,50,13,1016,Sunny.
20,53,13,1016,Clear.
19,60,13,1016,Clear.
18,64,11,1017,Clear.
17,68,9,1017,Clear.
16,72,15,1017,Passing clouds.
16,72,11,1017,Passing clouds.
17,64,13,1017,Passing clouds.
16,68,11,1018,Passing clouds.
16,68,11,1018,Passing clouds.
16,68,15,1018,Passing clouds.
13,82,15,1018,Passing clouds.
15,77,7,1018,Passing clouds.
14,77,13,1018,Passing clouds.
14,77,13,1018,Passing clouds.
14,77,13,1018,Passing clouds.
14,77,11,1018,Passing clouds.
13,82,7,1018,Passing clouds.
13,82,11,1018,Passing clouds.
13,82,7,1018,Passing clouds.
11,88,7,1018,Passing clouds.
11,94,9,1018,Clear.
11,94,9,1018,Sunny.
11,94,9,1018,Sunny.
13,82,11,1018,Sunny.
14,82,11,1018,Sunny.
17,73,13,1018,Passing clouds.
18,68,15,1018,Passing clouds.
20,60,13,1018,Passing clouds.
20,64,11,1018,Scattered clouds.
20,64,13,1018,Scattered clouds.
20,64,17,1018,Partly sunny.
20,64,15,1018,Partly sunny.
20,64,11,1017,Partly sunny.
21,60,15,1017,Partly sunny.
21,60,17,1017,Partly sunny.
21,60,13,1016,Scattered clouds.
20,64,15,1016,Partly sunny.
20,64,13,1016,Partly sunny.
20,64,9,1016,Scattered clouds.
20,64,13,1016,Scattered clouds.
19,68,7,1016,Partly sunny.
18,78,6,1016,Passing clouds.
17,77,4,1017,Passing clouds.
16,83,6,1017,Passing clouds.
15,82,6,1017,Passing clouds.
14,88,6,1017,Passing clouds.
13,94,6,1017,Passing clouds.
13,94,4,1017,Passing clouds.
12,94,6,1017,Passing clouds.
12,94,2,1017,Passing clouds.
11,100,2,1017,Passing clouds.
11,94,7,1018,Passing clouds.
11,94,6,1017,Passing clouds.
11,94,2,1017,Passing clouds.
12,88,7,1017,Passing clouds.
10,94,2,1017,Passing clouds.
10,94,6,1017,Passing clouds.
10,94,7,1017,Passing clouds.
10,94,6,1017,Passing clouds.
10,100,4,1017,Passing clouds.
9,100,4,1017,Passing clouds.
9,100,4,1017,Passing clouds.
9,94,2,1017,Passing clouds.
9,94,4,1017,Passing clouds.
8,100,4,1017,Passing clouds.
9,100,2,1017,Passing clouds.
11,94,2,1018,Passing clouds.
13,88,4,1018,Light fog.
14,82,4,1018,Light fog.
15,82,4,1018,Passing clouds.
16,77,4,1018,Passing clouds.
17,73,6,1018,Passing clouds.
18,73,6,1018,Passing clouds.
19,68,6,1018,Passing clouds.
20,64,6,1018,Passing clouds.
21,60,6,1018,Passing clouds.
21,60,4,1017,Passing clouds.
22,53,6,1017,Passing clouds.
22,50,6,1017,Passing clouds.
23,47,4,1017,Passing clouds.
23,41,6,1016,Passing clouds.
24,39,6,1016,Passing clouds.
24,41,6,1016,Passing clouds.
24,36,7,1016,Passing clouds.
24,34,6,1016,Sunny.
23,38,6,1015,Passing clouds.
22,50,6,1016,Passing clouds.
20,56,4,1016,Sunny.
18,64,4,1016,Clear.
17,68,2,1015,Clear.
16,72,2,1016,Clear.
16,72,4,1016,Clear.
16,77,7,1016,Clear.
17,73,9,1016,Clear.
18,68,9,1016,Clear.
18,64,9,1016,Clear.
18,64,9,1016,Clear.
18,64,6,1016,Passing clouds.
18,64,9,1016,Sprinkles. Passing clouds.
17,73,9,1016,Clear.
17,73,7,1016,Passing clouds.
17,73,6,1016,Passing clouds.
17,73,6,1016,Passing clouds.
15,82,4,1016,Clear.
15,82,7,1016,Clear.
14,88,7,1016,Clear.
14,88,7,1016,Clear.
13,94,4,1016,Clear.
13,94,6,1016,Clear.
13,94,2,1016,Clear.
12,94,4,1016,Clear.
12,94,4,1016,Sunny.
12,94,2,1016,Sunny.
14,88,4,1016,Sunny.
16,83,7,1016,Sunny.
18,78,6,1016,Passing clouds.
19,78,4,1016,Sunny.
20,73,6,1017,Passing clouds.
20,73,9,1017,Passing clouds.
21,73,9,1017,Passing clouds.
20,73,13,1017,Passing clouds.
20,78,7,1017,Scattered showers. Scattered clouds.
19,88,9,1018,Sprinkles. Broken clouds.
18,94,9,1017,Rain showers. Broken clouds.
18,94,7,1017,Rain showers. Broken clouds.
19,94,6,1017,Broken clouds.
19,94,6,1017,Partly sunny.
19,94,6,1017,Broken clouds.
20,88,7,1017,Broken clouds.
19,88,7,1017,Partly sunny.
19,94,11,1017,Scattered showers. Partly sunny.
19,88,9,1017,Sprinkles. Scattered clouds.
18,94,6,1017,Scattered clouds.
18,94,6,1017,Scattered clouds.
18,94,6,1017,Passing clouds.
18,94,4,1017,Passing clouds.
17,100,6,1017,Passing clouds.
17,100,4,1018,Passing clouds.
17,94,4,1018,Passing clouds.
16,100,6,1018,Fog.
17,94,6,1018,Fog.
17,94,7,1017,Passing clouds.
16,100,4,1018,Passing clouds.
16,94,6,1018,Passing clouds.
16,100,7,1018,Fog.
16,94,6,1018,Fog.
16,94,6,1017,Fog.
15,100,6,1018,Passing clouds.
15,100,4,1017,Light fog.
15,100,4,1018,Passing clouds.
15,100,4,1018,Fog.
15,100,4,1017,Fog.
15,100,4,1018,Fog.
15,100,6,1017,Fog.
15,100,6,1017,Passing clouds.
15,100,6,1017,Passing clouds.
15,100,6,1017,Fog.
15,100,6,1018,Fog.
15,100,7,1018,Cool.
15,100,6,1018,Fog.
15,94,7,1017,Fog.
15,100,7,1017,Fog.
16,94,9,1018,Fog.
16,94,9,1018,Partly sunny.
16,94,9,1018,Partly sunny.
17,88,7,1017,Partly sunny.
18,88,11,1017,Partly sunny.
19,78,11,1017,Scattered clouds.
20,78,13,1017,Scattered clouds.
20,78,11,1017,Scattered clouds.
20,73,13,1017,Scattered clouds.
20,78,11,1017,Sprinkles. Scattered clouds.
20,78,9,1017,Sprinkles. Scattered clouds.
20,78,7,1016,Scattered clouds.
21,73,11,1016,Scattered clouds.
21,73,9,1017,Scattered clouds.
21,73,9,1016,Passing clouds.
21,73,9,1016,Passing clouds.
20,78,9,1017,Passing clouds.
20,78,11,1017,Passing clouds.
20,73,11,1017,Passing clouds.
19,78,9,1017,Light rain. Passing clouds.
18,88,7,1017,Passing clouds.
18,88,7,1018,Passing clouds.
18,83,11,1018,Passing clouds.
18,83,9,1018,Light rain. Passing clouds.
18,83,11,1018,Sprinkles. Passing clouds.
14,88,30,1020,Sprinkles. Passing clouds.
14,82,17,1020,Sprinkles. Passing clouds.
14,82,13,1021,Light rain. Passing clouds.
14,82,9,1021,Light rain. Passing clouds.
14,88,7,1022,Light rain. Passing clouds.
14,82,7,1022,Light rain. Passing clouds.
13,94,7,1022,Passing clouds.
13,94,9,1023,Passing clouds.
13,94,7,1023,Clear.
12,94,7,1023,Passing clouds.
11,94,7,1023,Light fog.
11,100,6,1023,Passing clouds.
11,94,6,1024,Clear.
11,94,6,1024,Clear.
11,94,9,1024,Passing clouds.
11,94,9,1024,Passing clouds.
9,100,7,1024,Passing clouds.
10,94,6,1024,Passing clouds.
10,94,7,1025,Passing clouds.
11,94,2,1025,Passing clouds.
12,94,4,1025,Passing clouds.
12,94,4,1025,Passing clouds.
13,88,7,1025,Passing clouds.
14,82,9,1025,Passing clouds.
15,77,4,1025,Passing clouds.
15,77,4,1025,Passing clouds.
16,72,6,1024,Passing clouds.
17,64,6,1024,Passing clouds.
17,64,7,1024,Scattered clouds.
17,64,6,1024,Passing clouds.
17,64,7,1023,Scattered clouds.
17,59,7,1023,Scattered clouds.
17,56,6,1023,Passing clouds.
19,49,6,1022,Passing clouds.
18,56,9,1022,Passing clouds.
18,52,6,1022,Passing clouds.
18,52,6,1022,Passing clouds.
18,52,11,1021,Passing clouds.
17,56,11,1021,Passing clouds.
17,56,15,1021,Passing clouds.
16,59,11,1021,Passing clouds.
15,63,9,1021,Clear.
13,82,7,1021,Clear.
12,82,7,1021,Passing clouds.
12,82,6,1021,Passing clouds.
12,82,6,1021,Passing clouds.
11,94,6,1020,Passing clouds.
11,94,7,1020,Passing clouds.
11,88,7,1020,Passing clouds.
11,88,7,1020,Passing clouds.
11,88,11,1020,Passing clouds.
11,88,11,1019,Passing clouds.
10,94,9,1019,Passing clouds.
11,88,4,1019,Passing clouds.
11,88,9,1019,Passing clouds.
11,94,9,1019,Passing clouds.
11,88,7,1018,Passing clouds.
11,94,4,1018,Passing clouds.
12,88,6,1018,Passing clouds.
12,88,4,1018,Passing clouds.
12,88,4,1018,Passing clouds.
12,88,4,1018,Passing clouds.
11,94,4,1018,Passing clouds.
11,94,9,1018,Passing clouds.
10,94,9,1018,Passing clouds.
10,94,9,1018,Passing clouds.
10,94,6,1018,Passing clouds.
10,94,4,1018,Passing clouds.
11,94,6,1018,Passing clouds.
13,88,13,1018,Passing clouds.
13,88,11,1018,Passing clouds.
14,82,13,1018,Passing clouds.
14,82,15,1018,Passing clouds.
15,77,13,1018,Passing clouds.
16,72,19,1018,Passing clouds.
16,72,22,1018,Scattered clouds.
17,68,20,1017,Scattered clouds.
16,68,28,1017,Sprinkles. Partly sunny.
16,72,22,1017,Sprinkles. Broken clouds.
13,82,33,1018,Lots of rain. Partly sunny.
13,94,17,1018,Sprinkles. Passing clouds.
16,83,19,1018,Passing clouds.
16,68,22,1019,Passing clouds.
16,59,26,1019,Passing clouds.
17,56,26,1019,Scattered clouds.
16,52,26,1020,Passing clouds.
16,52,20,1020,Passing clouds.
15,51,28,1021,Passing clouds.
14,59,17,1021,Passing clouds.
14,59,13,1021,Passing clouds.
13,67,9,1022,Passing clouds.
13,63,13,1022,Passing clouds.
13,63,9,1023,Passing clouds.
11,77,2,1023,Passing clouds.
10,82,11,1024,Passing clouds.
9,82,6,1024,Passing clouds.
9,82,7,1024,Passing clouds.
8,87,11,1025,Passing clouds.
8,87,6,1025,Passing clouds.
8,87,7,1026,Passing clouds.
8,87,11,1026,Clear.
7,93,11,1026,Clear.
7,87,7,1026,Clear.
7,87,11,1026,Clear.
7,87,9,1026,Clear.
7,87,13,1027,Clear.
7,87,15,1027,Clear.
7,87,7,1027,Passing clouds.
6,93,13,1027,Clear.
6,93,13,1027,Clear.
6,93,11,1027,Clear.
6,93,7,1028,Clear.
6,93,6,1028,Passing clouds.
5,100,4,1028,Clear.
6,93,6,1028,Passing clouds.
7,93,11,1028,Passing clouds.
8,93,11,1029,Passing clouds.
9,87,13,1029,Passing clouds.
10,82,13,1029,Passing clouds.
10,82,17,1029,Passing clouds.
12,72,13,1029,Passing clouds.
12,72,13,1029,Passing clouds.
13,72,13,1029,Passing clouds.
13,67,13,1028,Passing clouds.
15,63,15,1028,Passing clouds.
14,63,13,1028,Passing clouds.
14,63,13,1028,Scattered clouds.
17,52,17,1027,Scattered clouds.
16,45,19,1027,Passing clouds.
16,45,19,1027,Passing clouds.
15,48,19,1026,Passing clouds.
15,51,17,1026,Passing clouds.
15,51,15,1026,Passing clouds.
14,59,7,1026,Passing clouds.
14,63,7,1025,Passing clouds.
13,72,7,1025,Passing clouds.
12,77,7,1025,Passing clouds.
11,77,7,1025,Passing clouds.
11,77,11,1025,Clear.
11,77,9,1025,Passing clouds.
11,77,9,1025,Passing clouds.
10,76,7,1025,Clear.
10,82,11,1025,Passing clouds.
11,72,11,1025,Clear.
11,72,7,1025,Clear.
10,82,11,1025,Clear.
10,76,11,1025,Clear.
9,87,9,1025,Clear.
9,87,7,1024,Clear.
8,87,0,1024,Clear.
8,87,2,1024,Clear.
7,93,2,1024,Clear.
6,100,2,1023,Clear.
6,100,2,1023,Clear.
6,93,4,1023,Clear.
5,100,4,1023,Clear.
5,93,4,1022,Clear.
5,93,4,1022,Clear.
5,93,4,1022,Clear.
5,93,2,1022,Clear.
5,93,2,1022,Clear.
5,100,2,1022,Sunny.
6,93,4,1022,Sunny.
8,87,2,1022,Sunny.
10,82,2,1022,Sunny.
11,77,4,1022,Sunny.
11,72,6,1022,Passing clouds.
12,67,4,1022,Sunny.
12,72,9,1021,Passing clouds.
14,63,7,1021,Passing clouds.
15,59,9,1021,Passing clouds.
16,55,11,1020,Passing clouds.
17,52,9,1020,Sunny.
17,52,13,1019,Sunny.
18,49,11,1019,Passing clouds.
18,49,9,1018,Passing clouds.
19,46,15,1018,Passing clouds.
19,43,13,1017,Passing clouds.
19,43,17,1017,Passing clouds.
19,40,13,1017,Passing clouds.
19,46,11,1017,Passing clouds.
17,56,9,1016,Passing clouds.
15,68,9,1016,Sunny.
14,67,7,1016,Passing clouds.
13,72,9,1016,Clear.
12,77,9,1016,Clear.
13,72,9,1016,Clear.
12,77,9,1016,Clear.
11,88,4,1016,Clear.
10,88,6,1016,Clear.
10,88,2,1016,Clear.
10,88,4,1016,Clear.
9,94,4,1016,Clear.
9,94,6,1016,Clear.
10,88,2,1016,Clear.
10,88,2,1016,Clear.
10,88,2,1015,Clear.
10,94,2,1016,Clear.
10,94,4,1016,Clear.
11,88,4,1016,Clear.
11,88,2,1015,Passing clouds.
11,94,6,1015,Passing clouds.
13,82,13,1015,Passing clouds.
13,82,13,1015,Passing clouds.
13,82,11,1015,Passing clouds.
13,82,13,1015,Passing clouds.
13,82,15,1015,Passing clouds.
13,82,11,1015,Passing clouds.
13,82,11,1015,Passing clouds.
13,82,9,1015,Partly sunny.
13,82,9,1015,Broken clouds.
14,77,11,1015,Partly sunny.
14,77,13,1015,Scattered clouds.
15,77,11,1015,Passing clouds.
16,68,15,1015,Passing clouds.
16,68,15,1014,Passing clouds.
18,60,20,1014,Passing clouds.
18,60,19,1014,Passing clouds.
19,56,15,1013,Passing clouds.
19,56,20,1013,Passing clouds.
19,56,20,1013,Passing clouds.
20,53,19,1012,Passing clouds.
20,49,22,1012,Passing clouds.
20,53,17,1011,Passing clouds.
20,49,20,1011,Passing clouds.
21,50,19,1010,Passing clouds.
21,50,17,1010,Passing clouds.
21,50,22,1009,Passing clouds.
20,53,19,1009,Passing clouds.
19,56,11,1008,Passing clouds.
18,60,7,1008,Sunny.
17,68,9,1008,Passing clouds.
15,77,6,1007,Clear.
16,68,9,1007,Clear.
17,68,7,1007,Clear.
17,68,9,1007,Clear.
17,68,9,1006,Clear.
17,68,9,1006,Clear.
17,68,11,1006,Clear.
18,68,9,1006,Passing clouds.
19,64,11,1005,Clear.
19,64,17,1005,Passing clouds.
19,64,17,1005,Clear.
19,64,20,1004,Passing clouds.
18,68,11,1004,Passing clouds.
18,68,13,1004,Clear.
18,68,19,1004,Clear.
19,64,17,1004,Clear.
19,64,15,1004,Clear.
19,60,9,1004,Clear.
19,60,13,1003,Clear.
19,60,9,1003,Clear.
18,64,9,1003,Clear.
18,68,6,1003,Clear.
17,73,7,1003,Passing clouds.
17,73,4,1002,Clear.
16,77,6,1003,Sunny.
16,77,4,1003,Sunny.
16,83,2,1003,Light rain. Clear.
16,88,4,1003,Light rain. Clear.
16,88,6,1004,Light rain. Clear.
16,88,6,1004,Light rain. Clear.
17,83,4,1004,Light rain. Clear.
17,83,6,1004,Light rain. Clear.
17,83,6,1004,Light rain. Clear.
18,83,2,1004,Light rain. Clear.
19,73,4,1004,Light rain. Clear.
19,78,4,1004,Light rain. Clear.
19,73,7,1003,Light rain. Clear.
20,69,9,1003,Passing clouds.
21,64,7,1004,Light rain. Clear.
20,69,9,1004,Light rain. Clear.
21,57,32,1005,Light rain. Clear.
21,57,35,1006,Light rain. Clear.
20,64,28,1006,Light rain. Clear.
20,64,19,1006,Sunny.
19,68,15,1007,Passing clouds.
19,68,22,1007,Passing clouds.
18,73,19,1008,Light rain. Passing clouds.
18,78,13,1009,Light rain. Passing clouds.
17,83,11,1009,Light rain. Passing clouds.
17,83,13,1010,Light rain. Passing clouds.
17,83,15,1011,Light rain. Passing clouds.
16,88,9,1011,Light rain. Passing clouds.
16,88,13,1012,Light rain. Passing clouds.
15,94,13,1012,Light rain. Passing clouds.
15,94,15,1013,Light rain. Passing clouds.
14,88,20,1014,Light rain. Passing clouds.
14,82,13,1014,Passing clouds.
14,82,13,1014,Light rain. Passing clouds.
13,88,13,1015,Light rain. Passing clouds.
13,88,9,1015,Passing clouds.
12,94,7,1015,Passing clouds.
12,94,7,1016,Light rain. Passing clouds.
12,94,6,1016,Light rain. Passing clouds.
12,94,6,1016,Light rain. Passing clouds.
12,94,4,1015,Passing clouds.
12,94,6,1016,Light rain. Passing clouds.
12,94,4,1016,Passing clouds.
12,94,6,1016,Passing clouds.
12,94,7,1016,Light rain. Passing clouds.
12,94,4,1017,Light rain. Passing clouds.
12,94,7,1017,Light rain. Partly cloudy.
12,94,9,1017,Light rain. Partly cloudy.
12,100,9,1018,Light rain. Broken clouds.
12,100,13,1018,Light rain. Scattered clouds.
12,100,9,1019,Light rain. Scattered clouds.
12,100,13,1018,Light rain. Passing clouds.
12,100,11,1019,Light rain. Scattered clouds.
13,94,7,1019,Passing clouds.
13,94,9,1019,Passing clouds.
13,94,9,1019,Passing clouds.
13,94,11,1019,Passing clouds.
14,88,11,1019,Scattered clouds.
14,88,9,1019,Partly sunny.
14,88,11,1019,Scattered clouds.
15,77,17,1019,Passing clouds.
15,77,13,1019,Scattered clouds.
15,77,11,1019,Passing clouds.
15,77,13,1019,Passing clouds.
15,77,11,1019,Passing clouds.
15,77,11,1019,Passing clouds.
15,77,13,1018,Passing clouds.
15,77,15,1018,Passing clouds.
15,77,9,1018,Passing clouds.
15,77,7,1018,Passing clouds.
14,82,9,1018,Passing clouds.
13,88,7,1018,Passing clouds.
12,88,9,1018,Passing clouds.
11,94,7,1018,Passing clouds.
11,94,4,1018,Passing clouds.
11,94,6,1017,Passing clouds.
11,94,6,1018,Passing clouds.
11,94,6,1017,Passing clouds.
11,94,4,1017,Passing clouds.
11,94,4,1017,Passing clouds.
11,94,4,1017,Passing clouds.
11,94,4,1016,Passing clouds.
11,94,2,1016,Passing clouds.
11,100,7,1015,Rain. Passing clouds.
11,100,6,1015,Light rain. Passing clouds.
11,100,4,1015,Light rain. Passing clouds.
11,100,2,1014,Light rain. Passing clouds.
11,100,2,1014,Light rain. Passing clouds.
11,100,2,1014,Light rain. Passing clouds.
11,100,4,1013,Light rain. Passing clouds.
11,100,4,1013,Light rain. Passing clouds.
11,100,4,1013,Light rain. Passing clouds.
11,100,2,1013,Light rain. Partly cloudy.
11,100,2,1012,Light rain. Passing clouds.
11,100,6,1012,Light rain. Passing clouds.
11,100,6,1012,Light rain. Partly sunny.
11,100,4,1012,Light rain. Broken clouds.
11,100,6,1011,Light rain. Broken clouds.
12,94,6,1011,Partly sunny.
12,94,7,1011,Partly sunny.
12,94,7,1011,Broken clouds.
12,94,7,1011,Scattered clouds.
13,88,7,1011,Light rain. Scattered clouds.
13,94,11,1010,Light rain. Partly sunny.
14,88,9,1010,Scattered clouds.
14,82,13,1010,Scattered clouds.
14,88,13,1010,Broken clouds.
16,77,13,1009,Passing clouds.
16,72,17,1009,Scattered clouds.
16,72,17,1009,Passing clouds.
17,64,20,1008,Scattered clouds.
17,64,22,1008,Scattered clouds.
16,68,17,1008,Scattered clouds.
17,64,17,1008,Passing clouds.
16,68,19,1008,Passing clouds.
16,72,15,1008,Partly sunny.
15,77,19,1008,Light rain. Partly sunny.
14,88,15,1008,Light rain. Broken clouds.
14,88,13,1008,Light rain. Partly cloudy.
14,88,15,1008,Light rain. Partly cloudy.
13,94,15,1008,Light rain. Partly cloudy.
13,100,15,1009,Light rain. Passing clouds.
13,94,26,1009,Light rain. Passing clouds.
13,88,22,1010,Passing clouds.
12,82,24,1010,Clear.
11,88,20,1011,Clear.
10,94,15,1011,Clear.
10,94,13,1012,Passing clouds.
